transaction_id,order_datetime_utc,ingested_at_utc,country,source_system,source_scenario,product_code,product_name,product_category,brand,sales_channel,quantity,unit_price,currency,discount_pct,gross_amount,net_amount
TXN-DE-3-000736,2026-08-27 22:25:02,2026-08-27 22:30:02,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,1,26.0,EUR,0.0,26.0,26.0
TXN-DE-3-000737,2026-08-27 04:08:17,2026-08-27 04:14:17,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,12,85.0,EUR,0.1,1020.0,918.0
TXN-DE-3-000738,2026-08-27 02:06:08,2026-08-27 02:09:08,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,9,32.0,EUR,0.0,288.0,288.0
TXN-DE-3-000739,2026-08-27 10:47:30,2026-08-27 10:48:30,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,6,43.0,EUR,0.0,258.0,258.0
TXN-DE-3-000740,2026-08-27 06:35:56,2026-08-27 06:38:56,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,6,21.0,EUR,0.0,126.0,126.0
TXN-DE-3-000741,2026-08-27 14:12:45,2026-08-27 14:13:45,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,10,32.0,EUR,0.0,320.0,320.0
TXN-DE-3-000742,2026-08-27 14:51:44,2026-08-27 14:56:44,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,4,85.0,EUR,0.0,340.0,340.0
TXN-DE-3-000743,2026-08-27 13:36:48,2026-08-27 13:41:48,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,12,43.0,EUR,0.1,516.0,464.4
TXN-DE-3-000744,2026-08-27 14:57:22,2026-08-27 14:59:22,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,D2C,12,43.0,EUR,0.05,516.0,490.2
TXN-DE-3-000745,2026-08-27 17:14:10,2026-08-27 17:17:10,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,11,10.5,EUR,0.0,115.5,115.5
TXN-DE-3-000746,2026-08-27 16:07:01,2026-08-27 16:11:01,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Wholesale,9,9.5,EUR,0.1,85.5,76.95
TXN-DE-3-000747,2026-08-27 04:08:35,2026-08-27 04:10:35,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,1,17.0,EUR,0.05,17.0,16.15
TXN-DE-3-000748,2026-08-27 10:56:14,2026-08-27 11:00:14,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,10,21.0,EUR,0.0,210.0,210.0
TXN-DE-3-000749,2026-08-27 04:27:04,2026-08-27 04:28:04,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,7,10.5,EUR,0.15,73.5,62.48
TXN-DE-3-000750,2026-08-27 19:31:58,2026-08-27 19:33:58,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,8,10.5,EUR,0.05,84.0,79.8
TXN-DE-3-000751,2026-08-27 14:24:36,2026-08-27 14:26:36,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,2,26.0,EUR,0.15,52.0,44.2
TXN-DE-3-000752,2026-08-27 22:09:44,2026-08-27 22:14:44,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,11,32.0,EUR,0.0,352.0,352.0
TXN-DE-3-000753,2026-08-27 13:33:32,2026-08-27 13:35:32,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Wholesale,8,37.0,EUR,0.0,296.0,296.0
TXN-DE-3-000754,2026-08-27 09:16:20,2026-08-27 09:17:20,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,1,10.5,EUR,0.05,10.5,9.97
TXN-DE-3-000755,2026-08-27 03:15:10,2026-08-27 03:17:10,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,1,10.5,EUR,0.05,10.5,9.97
TXN-DE-3-000756,2026-08-27 02:14:37,2026-08-27 02:17:37,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,5,37.0,EUR,0.2,185.0,148.0
TXN-DE-3-000757,2026-08-27 04:32:10,2026-08-27 04:38:10,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,12,21.0,EUR,0.2,252.0,201.6
TXN-DE-3-000758,2026-08-27 10:40:22,2026-08-27 10:45:22,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,2,85.0,EUR,0.0,170.0,170.0
TXN-DE-3-000759,2026-08-27 12:21:31,2026-08-27 12:25:31,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,7,90.0,EUR,0.0,630.0,630.0
TXN-DE-3-000760,2026-08-27 12:33:27,2026-08-27 12:37:27,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,4,43.0,EUR,0.05,172.0,163.4
TXN-DE-3-000761,2026-08-27 15:59:46,2026-08-27 16:00:46,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,11,26.0,EUR,0.0,286.0,286.0
TXN-DE-3-000762,2026-08-27 05:54:41,2026-08-27 05:55:41,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,3,10.5,EUR,0.0,31.5,31.5
TXN-DE-3-000763,2026-08-27 08:34:31,2026-08-27 08:36:31,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,7,21.0,EUR,0.15,147.0,124.95
TXN-DE-3-000764,2026-08-27 04:07:21,2026-08-27 04:12:21,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,8,9.5,EUR,0.2,76.0,60.8
TXN-DE-3-000765,2026-08-27 08:26:43,2026-08-27 08:30:43,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,11,26.0,EUR,0.0,286.0,286.0
TXN-DE-3-000766,2026-08-27 06:44:04,2026-08-27 06:45:04,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,Pharmacy/B2B,3,9.5,EUR,0.0,28.5,28.5
TXN-DE-3-000767,2026-08-27 21:38:10,2026-08-27 21:40:10,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,12,26.0,EUR,0.0,312.0,312.0
TXN-DE-3-000768,2026-08-27 23:32:27,2026-08-27 23:38:27,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,12,85.0,EUR,0.0,1020.0,1020.0
TXN-DE-3-000769,2026-08-27 18:40:44,2026-08-27 18:44:44,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,6,17.0,EUR,0.05,102.0,96.9
TXN-DE-3-000770,2026-08-27 23:36:31,2026-08-27 23:40:31,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,4,10.5,EUR,0.15,42.0,35.7
TXN-DE-3-000771,2026-08-27 16:31:01,2026-08-27 16:33:01,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,5,90.0,EUR,0.0,450.0,450.0
TXN-DE-3-000772,2026-08-27 06:01:24,2026-08-27 06:04:24,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Pharmacy/B2B,12,21.0,EUR,0.0,252.0,252.0
TXN-DE-3-000773,2026-08-27 04:20:13,2026-08-27 04:26:13,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,12,32.0,EUR,0.0,384.0,384.0
TXN-DE-3-000774,2026-08-27 14:24:07,2026-08-27 14:28:07,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,1,10.5,EUR,0.15,10.5,8.92
TXN-DE-3-000775,2026-08-27 23:21:56,2026-08-27 23:26:56,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,5,43.0,EUR,0.0,215.0,215.0
TXN-DE-3-000776,2026-08-27 18:38:11,2026-08-27 18:42:11,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,7,10.5,EUR,0.2,73.5,58.8
TXN-DE-3-000777,2026-08-27 19:01:29,2026-08-27 19:04:29,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,12,26.0,EUR,0.0,312.0,312.0
TXN-DE-3-000778,2026-08-27 11:31:57,2026-08-27 11:33:57,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,1,90.0,EUR,0.1,90.0,81.0
TXN-DE-3-000779,2026-08-27 00:03:56,2026-08-27 00:06:56,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,D2C,9,85.0,EUR,0.2,765.0,612.0
TXN-DE-3-000780,2026-08-27 03:21:56,2026-08-27 03:23:56,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,7,32.0,EUR,0.2,224.0,179.2
TXN-DE-3-000781,2026-08-27 11:32:30,2026-08-27 11:36:30,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,7,10.5,EUR,0.05,73.5,69.83
TXN-DE-3-000782,2026-08-27 08:42:52,2026-08-27 08:44:52,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,3,43.0,EUR,0.0,129.0,129.0
TXN-DE-3-000783,2026-08-27 09:17:44,2026-08-27 09:19:44,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,2,37.0,EUR,0.2,74.0,59.2
TXN-DE-3-000784,2026-08-27 14:14:58,2026-08-27 14:18:58,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,6,32.0,EUR,0.0,192.0,192.0
TXN-DE-3-000785,2026-08-27 11:17:03,2026-08-27 11:23:03,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,7,32.0,EUR,0.0,224.0,224.0
TXN-DE-3-000786,2026-08-27 14:22:34,2026-08-27 14:24:34,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Pharmacy/B2B,1,10.5,EUR,0.0,10.5,10.5
TXN-DE-3-000787,2026-08-27 19:54:22,2026-08-27 19:56:22,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,2,85.0,EUR,0.15,170.0,144.5
TXN-DE-3-000788,2026-08-27 16:36:35,2026-08-27 16:42:35,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,5,9.5,EUR,0.05,47.5,45.12
TXN-DE-3-000789,2026-08-27 21:55:21,2026-08-27 21:59:21,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,7,32.0,EUR,0.0,224.0,224.0
TXN-DE-3-000790,2026-08-27 19:31:30,2026-08-27 19:36:30,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,11,37.0,EUR,0.0,407.0,407.0
TXN-DE-3-000791,2026-08-27 03:48:48,2026-08-27 03:50:48,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,12,17.0,EUR,0.1,204.0,183.6
TXN-DE-3-000792,2026-08-27 20:39:05,2026-08-27 20:42:05,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,3,32.0,EUR,0.05,96.0,91.2
TXN-DE-3-000793,2026-08-27 20:49:04,2026-08-27 20:53:04,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,6,90.0,EUR,0.0,540.0,540.0
TXN-DE-3-000794,2026-08-27 14:12:15,2026-08-27 14:13:15,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,10,32.0,EUR,0.05,320.0,304.0
TXN-DE-3-000795,2026-08-27 23:36:19,2026-08-27 23:38:19,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,7,26.0,EUR,0.0,182.0,182.0
TXN-DE-3-000796,2026-08-27 18:21:28,2026-08-27 18:26:28,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,12,32.0,EUR,0.1,384.0,345.6
TXN-DE-3-000797,2026-08-27 04:07:04,2026-08-27 04:13:04,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,D2C,2,21.0,EUR,0.15,42.0,35.7
TXN-DE-3-000798,2026-08-27 03:00:34,2026-08-27 03:02:34,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,8,17.0,EUR,0.0,136.0,136.0
TXN-DE-3-000799,2026-08-27 18:02:01,2026-08-27 18:03:01,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,2,90.0,EUR,0.05,180.0,171.0
TXN-DE-3-000800,2026-08-27 20:11:17,2026-08-27 20:14:17,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,11,43.0,EUR,0.0,473.0,473.0
TXN-DE-3-000801,2026-08-27 13:15:51,2026-08-27 13:19:51,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,4,17.0,EUR,0.0,68.0,68.0
TXN-DE-3-000802,2026-08-27 15:02:00,2026-08-27 15:03:00,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,7,90.0,EUR,0.0,630.0,630.0
TXN-DE-3-000803,2026-08-27 23:21:06,2026-08-27 23:26:06,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,1,17.0,EUR,0.0,17.0,17.0
TXN-DE-3-000804,2026-08-27 14:20:52,2026-08-27 14:23:52,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,7,26.0,EUR,0.1,182.0,163.8
TXN-DE-3-000805,2026-08-27 00:23:34,2026-08-27 00:29:34,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,5,17.0,EUR,0.0,85.0,85.0
TXN-DE-3-000806,2026-08-27 08:35:21,2026-08-27 08:41:21,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,11,37.0,EUR,0.1,407.0,366.3
TXN-DE-3-000807,2026-08-27 05:21:41,2026-08-27 05:25:41,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,7,26.0,EUR,0.0,182.0,182.0
TXN-DE-3-000808,2026-08-27 02:11:15,2026-08-27 02:14:15,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,10,43.0,EUR,0.1,430.0,387.0
TXN-DE-3-000809,2026-08-27 06:06:28,2026-08-27 06:12:28,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,4,43.0,EUR,0.0,172.0,172.0
TXN-DE-3-000810,2026-08-27 03:28:08,2026-08-27 03:31:08,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,11,43.0,EUR,0.2,473.0,378.4
TXN-DE-3-000811,2026-08-27 17:34:27,2026-08-27 17:39:27,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,Wholesale,5,21.0,EUR,0.0,105.0,105.0
TXN-DE-3-000812,2026-08-27 00:25:30,2026-08-27 00:31:30,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,3,37.0,EUR,0.0,111.0,111.0
TXN-DE-3-000813,2026-08-27 03:35:47,2026-08-27 03:37:47,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Wholesale,2,85.0,EUR,0.2,170.0,136.0
TXN-DE-3-000814,2026-08-27 05:49:17,2026-08-27 05:53:17,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,10,43.0,EUR,0.05,430.0,408.5
TXN-DE-3-000815,2026-08-27 04:01:55,2026-08-27 04:07:55,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,E-commerce,12,10.5,EUR,0.2,126.0,100.8
TXN-DE-3-000816,2026-08-27 10:57:22,2026-08-27 11:02:22,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,4,37.0,EUR,0.0,148.0,148.0
TXN-DE-3-000817,2026-08-27 22:59:52,2026-08-27 23:00:52,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,10,85.0,EUR,0.05,850.0,807.5
TXN-DE-3-000818,2026-08-27 12:56:00,2026-08-27 13:02:00,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,4,37.0,EUR,0.15,148.0,125.8
TXN-DE-3-000819,2026-08-27 10:28:27,2026-08-27 10:33:27,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,3,10.5,EUR,0.0,31.5,31.5
TXN-DE-3-000820,2026-08-27 13:32:44,2026-08-27 13:36:44,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,1,32.0,EUR,0.2,32.0,25.6
TXN-DE-3-000821,2026-08-27 01:29:32,2026-08-27 01:35:32,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,5,37.0,EUR,0.1,185.0,166.5
TXN-DE-3-000822,2026-08-27 03:33:20,2026-08-27 03:36:20,DE,SaaS Platform,D,VIT-001,Vitalis C1000,Supplement,Vitalis,E-commerce,4,21.0,EUR,0.15,84.0,71.4
TXN-DE-3-000823,2026-08-27 10:10:28,2026-08-27 10:14:28,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,6,26.0,EUR,0.05,156.0,148.2
TXN-DE-3-000824,2026-08-27 09:12:55,2026-08-27 09:13:55,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,11,37.0,EUR,0.0,407.0,407.0
TXN-DE-3-000825,2026-08-27 03:05:36,2026-08-27 03:11:36,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,D2C,5,10.5,EUR,0.0,52.5,52.5
TXN-DE-3-000826,2026-08-27 21:32:10,2026-08-27 21:37:10,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,2,37.0,EUR,0.1,74.0,66.6
TXN-DE-3-000827,2026-08-27 05:02:21,2026-08-27 05:06:21,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,6,26.0,EUR,0.0,156.0,156.0
TXN-DE-3-000828,2026-08-27 14:50:34,2026-08-27 14:55:34,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,Pharmacy/B2B,5,85.0,EUR,0.1,425.0,382.5
TXN-DE-3-000829,2026-08-27 18:46:45,2026-08-27 18:50:45,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Pharmacy/B2B,7,26.0,EUR,0.1,182.0,163.8
TXN-DE-3-000830,2026-08-27 12:23:01,2026-08-27 12:29:01,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,6,32.0,EUR,0.2,192.0,153.6
TXN-DE-3-000831,2026-08-27 02:47:32,2026-08-27 02:50:32,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,9,32.0,EUR,0.1,288.0,259.2
TXN-DE-3-000832,2026-08-27 06:44:51,2026-08-27 06:50:51,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Wholesale,4,32.0,EUR,0.0,128.0,128.0
TXN-DE-3-000833,2026-08-27 15:56:45,2026-08-27 16:00:45,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,9,37.0,EUR,0.0,333.0,333.0
TXN-DE-3-000834,2026-08-27 08:28:18,2026-08-27 08:29:18,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,Pharmacy/B2B,3,32.0,EUR,0.0,96.0,96.0
TXN-DE-3-000835,2026-08-27 06:25:35,2026-08-27 06:29:35,DE,SaaS Platform,D,PUR-001,PureLife GlucoMonitor,Medical Device,PureLife,E-commerce,5,85.0,EUR,0.0,425.0,425.0
TXN-DE-3-000836,2026-08-27 07:50:09,2026-08-27 07:56:09,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,Wholesale,7,26.0,EUR,0.2,182.0,145.6
TXN-DE-3-000837,2026-08-27 01:33:41,2026-08-27 01:34:41,DE,SaaS Platform,D,SAN-002,SanaPlus ColdFlu,OTC,SanaPlus,Wholesale,11,10.5,EUR,0.0,115.5,115.5
TXN-DE-3-000838,2026-08-27 21:18:29,2026-08-27 21:24:29,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,D2C,6,90.0,EUR,0.0,540.0,540.0
TXN-DE-3-000839,2026-08-27 03:34:28,2026-08-27 03:35:28,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,10,43.0,EUR,0.0,430.0,430.0
TXN-DE-3-000840,2026-08-27 07:31:00,2026-08-27 07:35:00,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,D2C,1,32.0,EUR,0.2,32.0,25.6
TXN-DE-3-000841,2026-08-27 17:29:56,2026-08-27 17:32:56,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,E-commerce,9,26.0,EUR,0.2,234.0,187.2
TXN-DE-3-000842,2026-08-27 16:02:36,2026-08-27 16:06:36,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,9,17.0,EUR,0.05,153.0,145.35
TXN-DE-3-000843,2026-08-27 20:29:37,2026-08-27 20:34:37,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,2,37.0,EUR,0.0,74.0,74.0
TXN-DE-3-000844,2026-08-27 07:52:15,2026-08-27 07:54:15,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,D2C,11,37.0,EUR,0.1,407.0,366.3
TXN-DE-3-000845,2026-08-27 06:45:39,2026-08-27 06:46:39,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,3,43.0,EUR,0.05,129.0,122.55
TXN-DE-3-000846,2026-08-27 02:58:31,2026-08-27 03:00:31,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,5,32.0,EUR,0.0,160.0,160.0
TXN-DE-3-000847,2026-08-27 18:13:28,2026-08-27 18:19:28,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,E-commerce,11,90.0,EUR,0.05,990.0,940.5
TXN-DE-3-000848,2026-08-27 01:04:01,2026-08-27 01:06:01,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,5,32.0,EUR,0.1,160.0,144.0
TXN-DE-3-000849,2026-08-27 23:25:28,2026-08-27 23:30:28,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,E-commerce,5,37.0,EUR,0.1,185.0,166.5
TXN-DE-3-000850,2026-08-27 11:32:52,2026-08-27 11:37:52,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Wholesale,10,43.0,EUR,0.2,430.0,344.0
TXN-DE-3-000851,2026-08-27 13:09:21,2026-08-27 13:11:21,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,E-commerce,1,43.0,EUR,0.15,43.0,36.55
TXN-DE-3-000852,2026-08-27 07:51:43,2026-08-27 07:53:43,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,5,26.0,EUR,0.0,130.0,130.0
TXN-DE-3-000853,2026-08-27 08:26:18,2026-08-27 08:31:18,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,1,17.0,EUR,0.2,17.0,13.6
TXN-DE-3-000854,2026-08-27 07:47:53,2026-08-27 07:51:53,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Wholesale,1,90.0,EUR,0.0,90.0,90.0
TXN-DE-3-000855,2026-08-27 11:43:01,2026-08-27 11:46:01,DE,SaaS Platform,D,PUR-002,PureLife BP Monitor,Medical Device,PureLife,Pharmacy/B2B,6,90.0,EUR,0.15,540.0,459.0
TXN-DE-3-000856,2026-08-27 18:04:21,2026-08-27 18:07:21,DE,SaaS Platform,D,MED-002,Medora Derm Cream,Prescription,Medora,D2C,12,26.0,EUR,0.0,312.0,312.0
TXN-DE-3-000857,2026-08-27 09:57:02,2026-08-27 10:00:02,DE,SaaS Platform,D,SAN-001,SanaPlus PainRelief,OTC,SanaPlus,D2C,11,9.5,EUR,0.0,104.5,104.5
TXN-DE-3-000858,2026-08-27 17:54:05,2026-08-27 17:58:05,DE,SaaS Platform,D,MED-001,Medora Cardio 10mg,Prescription,Medora,Pharmacy/B2B,7,43.0,EUR,0.05,301.0,285.95
TXN-DE-3-000859,2026-08-27 16:39:14,2026-08-27 16:41:14,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Pharmacy/B2B,7,17.0,EUR,0.05,119.0,113.05
TXN-DE-3-000860,2026-08-27 13:18:09,2026-08-27 13:21:09,DE,SaaS Platform,D,DER-001,Dermacare GlowSerum,Aesthetic,Dermacare,E-commerce,2,32.0,EUR,0.0,64.0,64.0
TXN-DE-3-000861,2026-08-27 13:51:07,2026-08-27 13:52:07,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,Wholesale,2,17.0,EUR,0.05,34.0,32.3
TXN-DE-3-000862,2026-08-27 11:00:43,2026-08-27 11:01:43,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,E-commerce,5,17.0,EUR,0.1,85.0,76.5
TXN-DE-3-000863,2026-08-27 16:32:04,2026-08-27 16:38:04,DE,SaaS Platform,D,VIT-002,Vitalis Multivit,Supplement,Vitalis,D2C,8,17.0,EUR,0.0,136.0,136.0
TXN-DE-3-000864,2026-08-27 01:29:43,2026-08-27 01:30:43,DE,SaaS Platform,D,DER-002,Dermacare LiftCream,Aesthetic,Dermacare,Pharmacy/B2B,2,37.0,EUR,0.2,74.0,59.2
